"광주광역시","건설업",1557198,1518245,0.33,1865873,1669442,0.50,2298882,1852024,0.09
"광주광역시","서비스업",22693475,22261680,2.43,24737983,23510008,2.00,27026977,24966967,2.06
"광주광역시","　도매 및 소매업",2578769,2531604,0.05,2705514,2624891,0.07,2657802,2645702,-0.02
"광주광역시","　운수 및 창고업",1012128,978952,0.19,1042144,1082161,-0.01,999127,942420,0.10
"광주광역시","　숙박 및 음식점업",928762,883933,0.07,1011881,914043,0.09,930740,807143,0.20
"광주광역시","　정보통신업",914561,905321,0.21,955626,976063,0.12,1222302,1346844,0.28
"광주광역시","　금융 및 보험업",2181257,2174902,0.10,2415161,2277518,0.18,2610843,2489683,0.23
"광주광역시","　부동산업",3277234,3221165,0.16,3501074,3379301,0.29,3887888,3735336,0.09
"광주광역시","　사업서비스업",2886356,2853798,0.48,3083741,2896851,0.24,3406532,2972923,0.19
"광주광역시","　공공 행정, 국방 및 사회보장 행정",2163999,2092048,0.06,2455281,2207111,0.19,2881110,2432922,0.19
"광주광역시","　교육 서비스업",2599506,2558548,-0.02,2800763,2665214,0.11,2990716,2737016,0.29
"광주광역시","　보건업 및 사회복지 서비스업",2815713,2775495,0.90,3332295,3202413,0.69,3915708,3626849,0.43
"광주광역시","　문화 및 기타서비스업",1335190,1285914,0.21,1434503,1283086,0.04,1524209,1271468,0.07
"대전광역시","지역내총생산(시장가격)",39335023,38456557,3.48,41308348,39135729,0.94,46716590,42500095,3.13
"대전광역시","순생산물세",2639849,2557497,0.45,2754526,2540150,-0.09,3339692,2853870,0.28
"대전광역시","총부가가치(기초가격)",36695174,35899060,3.03,38553822,36596823,1.03,43376898,39644630,2.85
"대전광역시","농업, 임업 및 어업",37935,37052,0.00,34834,35306,-0.01,42516,38402,0.01
"대전광역시","광제조업",6792403,6607363,0.16,6482721,6258808,-0.55,7017056,6936783,0.75
"대전광역시","　광업",3072,2968,0.00,1875,1761,0.00,1657,1670,0.00
"대전광역시","　제조업",6789331,6604395,0.16,6480846,6257030,-0.56,7015399,6934977,0.75
"대전광역시","　　음식료품 및 담배제조업",1101646,1051192,0.07,1093293,1074142,-0.07,1218886,1204561,0.10
"대전광역시","　　섬유 의복 및 가죽 제품 제조업",101427,88520,-0.01,98259,90264,-0.02,99946,90600,0.01
"대전광역시","　　목재종이인쇄 및 복제업",536445,513438,0.02,491570,437905,-0.01,496443,435544,0.03
"대전광역시","　　석탄 및 석유 화학제품 제조업",1595326,1546264,0.07,1213967,1234861,-0.44,1265423,1132162,-0.10
"대전광역시","　　비금속광물 및 금속제품 제조업",716293,704100,-0.02,702713,701252,0.09,841724,699399,-0.10
"대전광역시","　　전기 전자 및 정밀기기 제조업",1470350,1498371,0.30,1784211,1616642,0.39,1931182,2150420,0.49
"대전광역시","　　기계 운송장비 및 기타 제품 제조업",1267844,1202510,-0.27,1096833,1076263,-0.49,1161795,1212549,0.32
"대전광역시","전기, 가스, 증기 및 공기 조절 공급업",349729,363332,0.13,300879,480451,0.17,357882,638690,-0.03
"대전광역시","건설업",1528938,1492235,0.46,1603466,1435544,-0.04,2339963,1889164,0.40
"대전광역시","서비스업",27986169,27399078,2.28,30131922,28402523,1.46,33619481,30194473,1.72
"대전광역시","　도매 및 소매업",2727515,2677633,0.05,2837146,2752741,0.04,2845614,2832578,0.11
"대전광역시","　운수 및 창고업",1030732,995774,0.12,995911,1027670,-0.07,889438,849261,0.09
"대전광역시","　숙박 및 음식점업",1068494,1016624,0.05,1136400,1027197,0.07,1113756,964739,0.14
"대전광역시","　정보통신업",1270350,1255882,0.26,1352536,1356191,0.24,1524560,1524714,0.18
"대전광역시","　금융 및 보험업",2021579,2025697,0.18,2235110,2118560,0.08,2460793,2380984,0.23
"대전광역시","　부동산업",3302283,3245528,0.23,3518359,3392552,0.26,3962566,3631174,0.01
"대전광역시","　사업서비스업",6673557,6531688,0.90,7085560,6566971,0.34,8653246,7293883,0.13
"대전광역시","　공공 행정, 국방 및 사회보장 행정",3534357,3415942,0.13,3986510,3580764,0.13,4405837,3720552,0.16
"대전광역시","　교육 서비스업",2729886,2686157,-0.10,2916705,2773885,0.08,3202029,2925443,0.39
"대전광역시","　보건업 및 사회복지 서비스업",2258735,2224837,0.25,2638362,2516123,0.34,3089619,2848024,0.26
"대전광역시","　문화 및 기타서비스업",1368681,1323316,0.22,1429323,1292557,-0.05,1472023,1234163,0.01
"울산광역시","지역내총생산(시장가격)",74660841,73477668,0.86,73647537,71344390,-2.23,77973813,69523278,3.56
"울산광역시","순생산물세",13478397,13038027,0.52,13660967,12594921,-0.44,13949383,11888127,1.08
"울산광역시","총부가가치(기초가격)",61182444,60439641,0.33,59986570,58751136,-1.79,64024430,57645293,2.48
"울산광역시","농업, 임업 및 어업",157215,157943,0.00,141694,148260,-0.01,156516,146990,0.03
"울산광역시","광제조업",38257379,37803591,-0.08,36488708,35843060,-0.79,39166537,35144111,2.01
"울산광역시","　광업",90690,88961,-0.01,94536,101617,0.01,44529,50098,-0.01
"울산광역시","　제조업",38166689,37714630,-0.08,36394172,35741882,-0.80,39122008,35091260,2.01
"울산광역시","　　음식료품 및 담배제조업",208475,197096,0.00,193068,177525,0.03,192052,172731,0.00
"울산광역시","　　섬유 의복 및 가죽 제품 제조업",173870,152215,-0.03,134405,126781,-0.04,243871,222720,-0.03
"울산광역시","　　목재종이인쇄 및 복제업",473728,458937,0.00,499330,452532,0.05,422041,366081,0.06
"울산광역시","　　석탄 및 석유 화학제품 제조업",17349155,17238938,0.13,17743844,17297745,-0.30,19177162,15362894,0.42
"울산광역시","　　비금속광물 및 금속제품 제조업",4818266,4743111,-0.07,4601610,4300797,-0.29,5923269,4080923,-0.45
"울산광역시","　　전기 전자 및 정밀기기 제조업",1526874,1496850,-0.18,1561711,1561276,0.26,2144754,2186352,0.88
"울산광역시","　　기계 운송장비 및 기타 제품 제조업",13616321,13427483,0.07,11660204,11834745,-0.51,11018859,12710895,1.13
"울산광역시","전기, 가스, 증기 및 공기 조절 공급업",1872292,1773267,-0.12,1186094,1627138,-0.45,1454863,2314509,-0.02
"울산광역시","건설업",2859283,2785832,0.37,3396278,3029518,-0.75,2320213,1865790,-0.39
"울산광역시","서비스업",18036275,17919008,0.17,18773796,18034345,0.22,20926301,18440677,0.85
"울산광역시","　도매 및 소매업",1803397,1770214,0.00,1811363,1756544,-0.03,1689206,1680200,-0.11
"울산광역시","　운수 및 창고업",1632896,1812805,0.04,1443934,1708326,-0.05,2393739,1736887,0.06
"울산광역시","　숙박 및 음식점업",887484,845368,0.04,946302,858065,0.03,812236,708373,0.01
"울산광역시","　정보통신업",531326,527767,-0.01,478777,499138,0.00,530040,627010,0.04
"울산광역시","　금융 및 보험업",1418869,1417034,-0.03,1570586,1480392,0.01,1630779,1569288,0.08
"울산광역시","　부동산업",2610957,2568188,0.10,2592091,2501571,-0.09,2682004,2435434,0.05
"울산광역시","　사업서비스업",3210797,3169952,-0.24,3397855,3138930,0.19,3764694,3126669,0.25
"울산광역시","　공공 행정, 국방 및 사회보장 행정",1375755,1343376,0.07,1604491,1462154,0.05,1976729,1688843,0.10
"울산광역시","　교육 서비스업",2144331,2113126,0.10,2270575,2160563,0.05,2388421,2166029,0.19
"울산광역시","　보건업 및 사회복지 서비스업",1363012,1343336,0.10,1573910,1501304,0.08,1908002,1761065,0.13
"울산광역시","　문화 및 기타서비스업",1057451,1007842,0.01,1083912,950612,-0.02,1150451,938405,0.05
"세종특별자치시","지역내총생산(시장가격)",9979343,9729904,5.06,11101861,10423610,2.80,13971642,12509390,7.40
"세종특별자치시","순생산물세",768498,744095,-0.01,875800,808642,-0.33,991946,847109,0.14
"세종특별자치시","총부가가치(기초가격)",9210845,8985809,5.06,10226061,9615482,3.13,12979696,11664823,7.25
"세종특별자치시","농업, 임업 및 어업",219244,208827,0.19,193292,191458,-0.43,184699,153712,0.11
"세종특별자치시","광제조업",2359334,2319543,0.10,2302225,2252771,-0.14,2955049,2991128,2.07
"세종특별자치시","　광업",28112,27176,0.01,17406,16470,-0.04,18146,18794,0.01
"세종특별자치시","　제조업",2331222,2292367,0.09,2284819,2236617,-0.11,2936903,2972782,2.07
"세종특별자치시","　　음식료품 및 담배제조업",211283,200959,-0.06,169856,156040,-0.37,220763,197743,-0.03
"세종특별자치시","　　섬유 의복 및 가죽 제품 제조업",19709,17348,0.03,20523,19541,0.00,38941,47059,-0.06
"세종특별자치시","　　목재종이인쇄 및 복제업",241273,231633,0.27,257248,229874,0.15,245840,217829,0.08
"세종특별자치시","　　석탄 및 석유 화학제품 제조업",644543,628449,-0.02,580453,600684,-0.47,836956,794933,0.93
"세종특별자치시","　　비금속광물 및 금속제품 제조업",373849,373893,0.07,342958,360568,-0.31,384975,379645,0.14
"세종특별자치시","　　전기 전자 및 정밀기기 제조업",666392,676156,-0.25,727444,673256,0.67,1050748,1153263,0.87
"세종특별자치시","　　기계 운송장비 및 기타 제품 제조업",174173,163929,0.06,186337,186217,0.22,158680,171408,0.14
"세종특별자치시","전기, 가스, 증기 및 공기 조절 공급업",175402,162323,-0.07,121754,175862,-0.14,132575,232962,0.05
"세종특별자치시","건설업",1702166,1656834,1.50,1633586,1456476,-1.05,1259137,1010786,-0.78
