광역시도,시군구별,시점,항목,지역내총생산시장가격,순생산물세,총부가가치기초가격,농림어업,광업,제조업,전기가스증기및공기조절공급업,건설업,도소매업,운수및창고업,숙박및음식점업,정보통신업,금융보험업,부동산업,사업서비스업,공공행정국방및사회보장,교육서비스업,보건및사회복지서비스업,문화및기타서비스업
경상북도,김천시,2019,2015년 기준년가격(연쇄),5111014,273163,4837620,307098,8358,1748335,51582,187211,135201,284488,82340,91680,145855,151366,553170,554431,217491,220667,114918
경상북도,김천시,2020,2015년 기준년가격(연쇄),5126081,312734,5114038,261167,8932,1942812,56877,211123,145004,239952,58350,106432,156795,67184,476885,573409,199343,198916,138386
경상북도,김천시,2021,2015년 기준년가격(연쇄),5150283,287356,4862428,302034,18954,1846629,56631,171096,148179,237568,67563,133838,148529,139011,456855,613512,214137,198540,142096
경상북도,안동시,2019,2015년 기준년가격(연쇄),5155094,215204,4939560,487738,12688,294330,77737,354467,250155,78897,100039,79411,227979,184218,317885,1610738,372498,376643,116061
경상북도,안동시,2020,2015년 기준년가격(연쇄),5536046,248025,7136601,420781,11189,287477,79127,248626,230653,82511,79891,89870,257074,671897,336593,1691085,287213,373633,154082
경상북도,안동시,2021,2015년 기준년가격(연쇄),5272751,223499,5048910,446627,12377,531553,80899,179962,225051,91784,91021,110960,226570,158097,257311,1757233,394882,397410,115015
경상북도,구미시,2019,2015년 기준년가격(연쇄),30306013,1551659,28747266,200397,2730,21957635,376428,508157,612252,299834,301693,258222,790968,981513,539759,444362,675174,486749,351703
경상북도,구미시,2020,2015년 기준년가격(연쇄),29328743,1567301,28391093,167896,2304,21179990,382162,472349,544532,236484,208161,262773,675422,779693,927363,466458,697115,490214,276876
경상북도,구미시,2021,2015년 기준년가격(연쇄),25063068,1642633,23352780,195632,2584,16838459,374227,462268,522256,244481,224444,241733,876144,952419,501806,468714,626630,508470,240411
경상북도,영주시,2019,2015년 기준년가격(연쇄),2978491,167538,2810616,348818,9565,1000903,35872,151248,128212,89848,65534,38540,110122,98312,130655,236631,168610,144589,59462
경상북도,영주시,2020,2015년 기준년가격(연쇄),2825525,175008,2544464,353300,18591,919901,39009,166912,124748,71039,49698,41521,111409,35559,100267,268260,164084,135501,56718
경상북도,영주시,2021,2015년 기준년가격(연쇄),3137490,174868,2962231,371420,12031,1177983,41237,128238,122561,74478,54385,44089,110871,87628,101016,270766,181156,140460,57076
경상북도,영천시,2019,2015년 기준년가격(연쇄),3511455,221466,3289713,281807,6234,1476672,34190,221553,126791,66415,51597,39238,78811,89996,123253,337578,121733,143496,86332
경상북도,영천시,2020,2015년 기준년가격(연쇄),3455562,242734,3421481,233468,2907,1470595,37255,162098,133259,72888,67513,46237,93030,50781,127009,367816,117047,136630,96814
경상북도,영천시,2021,2015년 기준년가격(연쇄),3836964,227598,3608971,252195,2340,1757191,36997,122173,142248,82407,59148,47537,84329,81494,168040,397602,156712,138731,94080
경상북도,상주시,2019,2015년 기준년가격(연쇄),2260019,106640,2153369,528853,4207,251117,16692,137493,117063,53481,41842,38159,89576,80599,103126,321435,149833,148635,68399
경상북도,상주시,2020,2015년 기준년가격(연쇄),2285260,119672,2262573,438478,-,238157,18898,171825,117171,50784,37056,39801,97130,152203,74029,345741,153035,155266,67077
경상북도,상주시,2021,2015년 기준년가격(연쇄),2434371,114970,2319294,477112,-,297144,18834,195671,125179,55960,39700,38901,95360,89474,117224,357867,162580,172044,61931
경상북도,문경시,2019,2015년 기준년가격(연쇄),1580066,71595,1508419,293016,11878,229719,12965,85813,72522,42185,49999,24263,52822,61735,39637,244245,98421,138768,48502
경상북도,문경시,2020,2015년 기준년가격(연쇄),1682114,86338,1653402,323387,14617,291836,14590,100124,75933,28185,39822,25349,53131,40104,41368,262670,98366,126517,58837
경상북도,문경시,2021,2015년 기준년가격(연쇄),1706696,80420,1626065,302992,9385,302887,14185,90295,73370,29667,40174,26645,57403,55797,37634,261532,137179,126858,58396
경상북도,경산시,2019,2015년 기준년가격(연쇄),8187508,473241,7713346,121311,12324,2851243,367159,626429,289637,213833,164505,156911,233666,640542,412275,360999,780075,291922,206822
경상북도,경산시,2020,2015년 기준년가격(연쇄),7449378,471628,7245258,129646,19111,2595504,354383,452848,310260,197599,121332,168859,323500,401380,331193,400841,732908,291073,186963
경상북도,경산시,2021,2015년 기준년가격(연쇄),7935208,439519,7495370,148773,14868,2725991,349129,463143,329368,208159,141482,179799,264969,600627,522144,403676,691479,303390,175919
경상북도,군위군,2019,2015년 기준년가격(연쇄),758859,39636,719201,133648,6930,151814,7354,59267,24584,19340,23381,9196,13345,41948,15241,127942,29332,20754,34108
경상북도,군위군,2020,2015년 기준년가격(연쇄),771085,44170,766973,130940,14958,142021,8081,58944,33685,18618,12776,9217,13489,36487,18351,136467,32027,36390,25086
경상북도,군위군,2021,2015년 기준년가격(연쇄),883588,43973,839538,145585,11121,168895,7857,65317,34713,19498,14031,10266,17177,71017,16295,145265,22763,44537,44715
경상북도,의성군,2019,2015년 기준년가격(연쇄),1256666,56499,1200146,378936,504,136666,9404,89220,53047,12591,11224,21103,29506,26530,25117,235504,64740,71460,32270
경상북도,의성군,2020,2015년 기준년가격(연쇄),1258233,65681,1207121,313973,-,134035,10526,98925,66011,15140,14286,21357,30935,5780,23321,271163,63893,68709,49988
경상북도,의성군,2021,2015년 기준년가격(연쇄),1255618,59577,1195918,320719,-,140506,10610,81007,53907,21788,14591,25520,28220,24106,27416,257746,55773,67561,62287
경상북도,청송군,2019,2015년 기준년가격(연쇄),770325,28385,741867,207059,5018,15613,4404,61700,22771,11939,11301,12614,11751,13096,31988,222817,40298,54284,18677
경상북도,청송군,2020,2015년 기준년가격(연쇄),740320,30664,702570,174119,3949,9066,4923,60547,26865,11146,15685,12388,10974,26516,10462,232840,37884,54721,17038
경상북도,청송군,2021,2015년 기준년가격(연쇄),670444,28135,642131,176330,6628,18122,4914,67389,26450,9471,19062,10609,11380,10718,23510,149040,38801,48915,21825
경상북도,영양군,2019,2015년 기준년가격(연쇄),380529,14481,366066,96437,31,13740,2616,46409,10427,2507,4421,6989,12989,5562,3222,122912,24660,13326,2133
경상북도,영양군,2020,2015년 기준년가격(연쇄),396427,16745,446203,115358,-,10756,2868,37960,10989,1415,4595,6391,12443,317,5659,132139,25072,13337,3550
경상북도,영양군,2021,2015년 기준년가격(연쇄),422397,17054,405354,102539,-,15934,2640,40246,9433,1917,4797,7886,12988,5267,22438,136069,26532,12576,2976
경상북도,영덕군,2019,2015년 기준년가격(연쇄),792546,35088,757429,120546,6212,32716,6447,91032,31207,9009,29938,13789,25651,25170,22147,179360,72598,47352,47141
경상북도,영덕군,2020,2015년 기준년가격(연쇄),840121,41106,776541,119619,11788,18829,7270,119559,35095,5118,28014,13748,21626,11667,20413,200992,114996,45909,26523
경상북도,영덕군,2021,2015년 기준년가격(연쇄),810563,37048,773466,114687,12672,42370,6950,103638,35044,5316,31522,15243,15667,30103,17873,189029,51362,50231,50066
경상북도,청도군,2019,2015년 기준년가격(연쇄),986808,44872,941892,209568,2004,132451,10703,38742,44655,13184,25669,16317,22576,55235,27649,155033,51794,63873,66867
경상북도,청도군,2020,2015년 기준년가격(연쇄),926507,47061,895235,172448,3174,115881,11753,54483,42653,14627,27559,16644,22218,21641,27088,171345,51219,54473,63732
경상북도,청도군,2021,2015년 기준년가격(연쇄),1099541,49996,1049438,222658,2878,149299,11774,49190,43765,16079,32532,19269,24115,35310,60678,170391,60953,53176,83174
경상북도,고령군,2019,2015년 기준년가격(연쇄),1359816,89351,1270377,143377,2834,639818,27855,53530,39181,20621,12595,12384,13417,45373,11205,137989,49818,32393,28989
경상북도,고령군,2020,2015년 기준년가격(연쇄),1128511,78684,1040136,126694,7055,439313,29822,47079,48680,26911,11006,11945,13670,15762,19330,142982,48541,33056,29042
경상북도,고령군,2021,2015년 기준년가격(연쇄),1541846,92140,1449430,178836,6747,740171,30723,47647,50916,29987,11502,13018,15636,33506,21794,147022,41614,34906,41327
경상북도,성주군,2019,2015년 기준년가격(연쇄),1711702,100614,1610451,238138,6053,765350,23100,66835,53027,33398,24725,15979,18756,40880,28506,165974,49323,41360,36855
경상북도,성주군,2020,2015년 기준년가격(연쇄),1889778,111211,1954429,421662,8137,635837,25096,59327,68040,50137,21750,16327,20047,108341,39496,177085,51408,44615,52380
경상북도,성주군,2021,2015년 기준년가격(연쇄),2197046,121626,2074607,551753,11004,865328,25356,72246,73563,49708,24236,18619,17602,42102,38773,188006,46676,45417,41806
경상북도,칠곡군,2019,2015년 기준년가격(연쇄),4066651,245620,3820394,106991,5192,2010527,43894,144879,198423,225330,82968,72305,47226,222640,89149,179000,181170,109253,116611
경상북도,칠곡군,2020,2015년 기준년가격(연쇄),4264999,258454,4194985,118449,5739,1672066,46498,164838,230898,191667,56479,59999,54758,715660,114674,190255,190154,101514,103497
경상북도,칠곡군,2021,2015년 기준년가격(연쇄),3937291,236280,3700476,136440,7285,1877049,47120,98358,246724,232455,56605,63854,55051,211723,98092,190782,160875,120368,118659
경상북도,예천군,2019,2015년 기준년가격(연쇄),1074295,45741,1028561,277496,-,54517,7946,70325,38860,8964,18420,18988,20423,40018,28888,292824,57829,58816,37423
경상북도,예천군,2020,2015년 기준년가격(연쇄),1024435,48233,1050323,233772,-,31221,9160,89609,46086,6589,17494,20785,20712,7172,23171,310516,57020,60906,41282
경상북도,예천군,2021,2015년 기준년가격(연쇄),1157876,51902,1105969,249784,-,57838,9337,88682,45278,8273,19704,22696,28770,33214,31399,308193,89345,64862,51984
경상북도,봉화군,2019,2015년 기준년가격(연쇄),1067312,61819,1005383,250450,5715,274463,41515,70105,18442,15187,10912,12273,15275,12564,10710,163587,45499,26173,32286
경상북도,봉화군,2020,2015년 기준년가격(연쇄),1079446,67171,1020192,266653,3868,254344,47032,76852,17284,8833,12791,11988,16878,11568,19676,174794,47868,24453,21069
경상북도,봉화군,2021,2015년 기준년가격(연쇄),1168458,63268,1105095,252996,6599,392335,41647,71370,16550,8308,14963,13486,17149,11350,6973,165216,42039,26016,23411
경상북도,울진군,2019,2015년 기준년가격(연쇄),2367200,111099,2255327,109000,5652,37760,1242543,299706,55295,12907,50589,17647,45741,30755,67024,200488,72435,49310,32215
경상북도,울진군,2020,2015년 기준년가격(연쇄),2417106,127345,2163466,96224,5221,16748,1286894,244344,57113,8516,53297,18112,38218,47311,113637,212501,80898,49427,39890
경상북도,울진군,2021,2015년 기준년가격(연쇄),2310343,112477,2195874,94364,5418,27165,1193843,227365,54856,12976,44861,19706,33885,76681,101894,223571,60618,52308,37522
경상북도,울릉군,2019,2015년 기준년가격(연쇄),278633,12243,266364,13925,-,11478,1396,36979,12661,9478,9564,4920,5542,7366,8748,101360,8688,3532,30051
경상북도,울릉군,2020,2015년 기준년가격(연쇄),251845,11985,232193,17229,-,6347,1532,37729,11032,9692,11638,4504,5761,2238,6907,102377,9102,3377,10913
경상북도,울릉군,2021,2015년 기준년가격(연쇄),305623,14079,291515,19042,-,9586,1661,59449,11868,8327,14754,4062,6626,11124,3154,107631,17034,3955,11943
경상남도,경상남도,2019,2015년 기준년가격(연쇄),109370902,7845884,101532251,4035270,76940,40079271,3404645,5075589,4915899,2847860,2254667,1547904,4000604,6371968,5819938,8243552,5296878,5086744,2563069
경상남도,경상남도,2020,2015년 기준년가격(연쇄),103425165,7607391,95817774,3697430,81208,36657100,2901739,4574795,4690709,2584242,1904490,1638362,4092106,6287174,5371564,8459934,5344134,5107768,2375950
경상남도,경상남도,2021,2015년 기준년가격(연쇄),105390314,7584573,97805741,3651030,92288,37136296,3322616,4211122,4716740,2873134,2034618,1732497,4285774,6431683,5502135,8482173,5643149,5375316,2440840
경상남도,창원시,2019,2015년 기준년가격(연쇄),37788894,2730416,35058088,266765,8540,15892460,124098,1500456,1594257,958150,673009,508620,1434854,2335851,2343619,3321401,1696170,1666239,733599
경상남도,창원시,2020,2015년 기준년가격(연쇄),35833928,2695698,33138231,232543,7886,14809816,105026,1331845,1421716,876866,551144,528906,1398520,2344380,2080705,3361037,1723271,1688588,675982
경상남도,창원시,2021,2015년 기준년가격(연쇄),36255723,2687612,33568111,228183,7280,14702090,142388,1145420,1467394,993286,608252,567087,1515806,2391527,2094805,3373445,1849874,1781611,699661
경상남도,진주시,2019,2015년 기준년가격(연쇄),8128071,453494,7674445,369947,-,913346,31428,309866,576660,301676,238497,203057,505705,938554,831209,792269,731801,664625,265805
경상남도,진주시,2020,2015년 기준년가격(연쇄),7821135,458346,7362789,312514,866,841895,28556,259854,550160,259398,195485,205643,531358,955404,807436,796713,732390,643990,241126
경상남도,진주시,2021,2015년 기준년가격(연쇄),8001680,456971,7544709,315730,812,844935,38417,217289,519644,313825,211349,224663,562429,981084,816569,811169,771435,671758,243600
경상남도,통영시,2019,2015년 기준년가격(연쇄),3260445,220964,3039422,186141,277,126668,779127,104509,206236,110171,124479,62296,228583,210907,162569,265412,191009,188080,92959
경상남도,통영시,2020,2015년 기준년가격(연쇄),3134279,202249,2932030,170029,1,145218,663650,97257,207811,102205,113592,67595,247187,216727,153426,270507,193362,193726,89735
경상남도,통영시,2021,2015년 기준년가격(연쇄),3304225,201643,3102583,164143,786,117180,832615,100025,215774,82567,117940,72480,255656,206193,163395,273113,203772,205875,91070
경상남도,사천시,2019,2015년 기준년가격(연쇄),4406835,295544,4111057,221554,1456,1989407,21554,116056,200800,91039,87423,49821,129959,191813,132602,435531,160106,175498,106439
경상남도,사천시,2020,2015년 기준년가격(연쇄),4033784,299411,3734373,212393,1480,1590011,19353,104589,214557,85727,77789,56104,139958,202619,127725,463778,158598,178311,101379
경상남도,사천시,2021,2015년 기준년가격(연쇄),4305411,298513,4006897,207613,1575,1840397,24286,81224,204810,98456,79585,62234,140323,205405,136723,468456,166270,187035,102505
경상남도,김해시,2019,2015년 기준년가격(연쇄),15235242,1169843,14065422,221909,27825,6527629,54491,890527,879680,441529,288435,142733,446469,973478,657446,505663,842091,735915,429603
경상남도,김해시,2020,2015년 기준년가격(연쇄),14456487,1125265,13331222,202374,25778,6302818,46504,760385,829014,374478,222201,147499,453367,919695,594473,513472,863592,693256,382316
경상남도,김해시,2021,2015년 기준년가격(연쇄),14461531,1121890,13339641,196330,24762,6038699,60892,728451,856622,429526,237447,150391,481133,965675,632613,515221,907414,736172,378293
경상남도,밀양시,2019,2015년 기준년가격(연쇄),3007698,182906,2824657,353204,1368,777026,21361,123665,154212,84775,70403,53095,117707,174847,216944,313984,122704,156659,82704
경상남도,밀양시,2020,2015년 기준년가격(연쇄),2922551,194460,2728091,322881,1615,709669,18401,106301,160277,80407,61351,59149,118666,175140,213168,331733,123432,164686,81214
경상남도,밀양시,2021,2015년 기준년가격(연쇄),2935296,193877,2741419,313147,2625,718826,23633,90951,152331,96513,63433,64257,122488,177781,197744,331308,130825,171326,84233
경상남도,거제시,2019,2015년 기준년가격(연쇄),9075712,819515,8255754,102608,2371,4815939,38117,394145,225984,105821,207204,75859,236857,390965,518360,286588,371948,329329,153659
경상남도,거제시,2020,2015년 기준년가격(연쇄),7960246,640105,7320141,96352,5666,3938337,34119,348277,222808,102044,177753,84114,247550,400062,481351,306859,378857,348976,147020
경상남도,거제시,2021,2015년 기준년가격(연쇄),8542101,638185,7903917,97549,5080,4455218,43828,343214,213992,105237,182152,88033,262144,376243,499310,308009,388628,374464,160816
경상남도,양산시,2019,2015년 기준년가격(연쇄),10381450,780544,9600863,142620,5430,4498955,51392,830983,426287,444912,196909,87243,259869,699149,380470,374372,492361,427691,282219
경상남도,양산시,2020,2015년 기준년가격(연쇄),9971437,777333,9194104,134433,3044,4158976,45838,812030,440855,420514,176128,97804,282478,630781,367766,414498,482392,458813,267755
경상남도,양산시,2021,2015년 기준년가격(연쇄),10174665,775001,9399664,131349,2695,4161976,56481,784496,449898,494353,186685,95054,295960,670468,396798,412698,514047,476318,270388
경상남도,의령군,2019,2015년 기준년가격(연쇄),913427,54734,858676,175904,3206,209840,1667,40798,22836,13190,15018,30471,42864,13783,13894,163822,40706,49362,21316
경상남도,의령군,2020,2015년 기준년가격(연쇄),899901,58029,841872,163570,3958,208752,1477,37476,22737,12687,12634,32639,44270,13375,12978,165791,40600,48969,19958
경상남도,의령군,2021,2015년 기준년가격(연쇄),884642,57855,826787,157348,2977,194122,1828,35791,22942,14154,12861,35619,45408,13744,14101,163079,40792,50953,21070
경상남도,함안군,2019,2015년 기준년가격(연쇄),3838716,305849,3532741,263578,513,2129417,20803,125446,108406,60916,38823,32115,57977,104262,88021,238298,90363,97190,76613
경상남도,함안군,2020,2015년 기준년가격(연쇄),3709503,307328,3402176,243709,552,2027391,18335,117919,113949,57314,32592,34073,60118,103098,82816,247044,89030,99338,74897
경상남도,함안군,2021,2015년 기준년가격(연쇄),3688865,306406,3382459,239856,10086,1969920,23583,112847,112846,67663,32938,37174,63821,106357,83994,246800,94655,100971,78948
경상남도,창녕군,2019,2015년 기준년가격(연쇄),2670301,177155,2493092,283811,345,1137261,12587,90981,85238,52350,43999,38803,67172,86396,89766,259050,84182,107445,53707
경상남도,창녕군,2020,2015년 기준년가격(연쇄),2288415,163961,2124455,266194,815,791477,11253,87828,86379,48855,38375,41910,71015,84073,86594,268441,83505,107777,49964
경상남도,창녕군,2021,2015년 기준년가격(연쇄),2546197,163469,2382728,255967,577,1052079,14845,84193,81809,54667,38656,44066,71776,87479,78927,269931,85562,110653,51543
경상남도,고성군,2019,2015년 기준년가격(연쇄),2488043,165926,2321911,223272,49,441959,813112,83424,70595,38916,36265,39453,72768,54946,50828,208425,71076,77755,39067
경상남도,고성군,2020,2015년 기준년가격(연쇄),2339102,172506,2166596,200782,1112,445954,684173,78318,69164,37040,31245,42312,77387,51149,47076,215879,71680,77166,36159
경상남도,고성군,2021,2015년 기준년가격(연쇄),2435299,171989,2263311,202854,1091,408856,792836,76214,70139,42388,31533,44797,78752,54075,49770,216484,74343,82343,36838
경상남도,남해군,2019,2015년 기준년가격(연쇄),1061836,55059,1006755,169988,7,33772,3269,62117,65714,24777,75530,30759,77735,41586,62865,169243,69690,71429,48272
경상남도,남해군,2020,2015년 기준년가격(연쇄),1043119,56981,986137,161049,0,30300,2952,57989,63099,23361,74860,32662,82479,39753,59551,172092,70241,70306,45443
경상남도,남해군,2021,2015년 기준년가격(연쇄),1051472,56810,994662,164513,0,31242,4007,53097,59674,19878,76509,34185,85701,40456,54735,170965,72686,74900,52115
경상남도,하동군,2019,2015년 기준년가격(연쇄),2602575,173135,2429357,169598,76,65307,1379664,125434,62700,17774,33697,40506,71340,35911,71260,187131,57969,73922,37069
경상남도,하동군,2020,2015년 기준년가격(연쇄),2363184,171828,2191356,151772,133,59702,1177682,117433,60227,16903,29419,43622,75191,34975,67519,191866,58095,72931,33886
경상남도,하동군,2021,2015년 기준년가격(연쇄),2403920,171313,2232608,154308,130,60415,1202599,112847,60750,16993,32476,47421,76550,36757,68370,192506,60470,74531,35484
경상남도,산청군,2019,2015년 기준년가격(연쇄),1019213,54904,964285,235647,5435,98593,26510,51242,46664,21069,29791,32656,48742,25973,48547,160561,52001,53740,27113
경상남도,산청군,2020,2015년 기준년가격(연쇄),1015865,60542,955323,218606,6404,121197,22388,46060,44422,19774,27049,35033,50683,23804,46945,162948,52237,52186,25586
경상남도,산청군,2021,2015년 기준년가격(연쇄),999861,60360,939500,217093,7082,91209,28340,44423,45780,22157,28080,37068,52287,24167,47286,160047,54101,53827,26555
경상남도,함양군,2019,2015년 기준년가격(연쇄),1000276,55477,944757,179615,2435,120589,1056,64757,56155,27822,32248,35058,57228,30906,33993,155641,58342,56120,32793
경상남도,함양군,2020,2015년 기준년가격(연쇄),971099,57699,913399,172994,2504,111144,948,60386,53239,26165,28747,37800,59474,29042,31017,156774,58220,54208,30736
경상남도,함양군,2021,2015년 기준년가격(연쇄),976924,57526,919398,172038,2448,111557,1287,55371,50552,31632,30658,40007,59197,29534,32300,153517,59407,58095,31798
경상남도,거창군,2019,2015년 기준년가격(연쇄),1521518,90051,1431450,244087,13307,250830,4031,91627,84699,33911,38084,39503,77586,41599,77847,188367,111142,91402,43429
경상남도,거창군,2020,2015년 기준년가격(연쇄),1519465,96046,1423419,220031,14535,272767,3606,85966,83953,31588,32913,42567,81904,43273,73578,193716,111260,91550,40213
경상남도,거창군,2021,2015년 기준년가격(연쇄),1490226,95758,1394468,217264,15935,232043,4632,82951,83486,36775,35665,43746,81369,44186,66916,192993,114500,99841,42165
경상남도,합천군,2019,2015년 기준년가격(연쇄),1077016,58303,1018701,224173,4239,65503,17996,69278,48718,18480,25683,45046,66454,20978,41391,216762,53387,64419,36196
경상남도,합천군,2020,2015년 기준년가격(연쇄),1062604,59698,1002906,214300,4956,65138,15812,64519,46577,16985,22060,48505,70274,19810,38725,224099,53719,63072,34356
경상남도,합천군,2021,2015년 기준년가격(연쇄),1072107,59519,1012588,213703,6479,60596,20672,61897,48364,19791,23943,52546,70750,20481,38372,220576,54763,64716,34939
